"Date","Price","Open","High","Low","Vol","Change"
"Apr 12, 2015","784.0","770.0","799.0","750.0","0.04K","2.41%"
"Apr 11, 2015","765.5","777.3","800.0","750.0","0.10K","-1.51%"
"Apr 10, 2015","777.3","814.0","820.0","768.3","0.13K","-4.51%"
"Apr 09, 2015","814.0","803.0","815.0","782.4","0.12K","1.37%"
"Apr 08, 2015","803.0","846.3","848.3","796.0","0.36K","-5.12%"
"Apr 07, 2015","846.3","843.0","849.5","835.0","0.13K","0.39%"
"Apr 06, 2015","843.0","835.0","850.0","832.0","0.11K","0.96%"
"Apr 05, 2015","835.0","841.8","848.7","833.4","0.02K","-0.80%"
"Apr 04, 2015","841.8","833.2","849.0","832.0","0.03K","1.03%"
"Apr 03, 2015","833.2","850.0","850.0","831.0","0.05K","-1.98%"
"Apr 02, 2015","850.0","835.0","850.0","823.0","0.08K","1.80%"
"Apr 01, 2015","835.0","839.0","860.0","802.0","0.14K","-0.48%"
"Mar 31, 2015","839.0","846.2","866.0","825.1","0.12K","-0.85%"
"Mar 30, 2015","846.2","826.0","875.0","810.0","0.08K","2.45%"
"Mar 29, 2015","826.0","848.8","849.0","820.0","0.03K","-2.69%"
"Mar 28, 2015","848.8","829.0","849.0","825.1","0.03K","2.39%"
"Mar 27, 2015","829.0","839.8","839.8","816.1","0.11K","-1.29%"
"Mar 26, 2015","839.8","831.7","843.0","802.5","0.09K","0.98%"
"Mar 25, 2015","831.7","852.7","861.5","780.0","0.13K","-2.47%"
"Mar 24, 2015","852.7","876.5","876.5","820.0","0.17K","-2.71%"
"Mar 23, 2015","876.5","878.0","879.0","850.0","0.16K","-0.17%"
"Mar 22, 2015","878.0","874.6","879.9","865.0","0.02K","0.39%"
"Mar 21, 2015","874.6","892.1","892.1","870.0","0.03K","-1.96%"
"Mar 20, 2015","892.1","896.9","897.0","880.1","0.08K","-0.54%"
"Mar 19, 2015","896.9","851.0","913.3","851.0","0.17K","5.39%"
"Mar 18, 2015","851.0","968.0","968.0","845.0","0.17K","-12.09%"
"Mar 17, 2015","968.0","965.0","970.0","957.0","0.10K","0.31%"
"Mar 16, 2015","965.0","965.9","970.0","955.1","0.11K","-0.10%"
"Mar 15, 2015","965.9","950.0","970.0","940.0","0.01K","0.00%"
"Mar 14, 2015","965.9","988.3","990.1","948.0","0.04K","-2.26%"
"Mar 13, 2015","988.3","951.1","1,059.0","920.1","0.24K","3.91%"
"Mar 12, 2015","951.1","899.0","979.9","889.0","0.13K","5.79%"
"Mar 11, 2015","899.0","897.5","899.0","873.5","0.10K","0.17%"
"Mar 10, 2015","897.5","898.9","899.0","864.1","0.12K","-0.16%"
"Mar 09, 2015","898.9","828.0","900.0","828.0","0.10K","8.57%"
"Mar 08, 2015","828.0","828.0","845.0","824.0","0.02K","0.00%"
"Mar 07, 2015","828.0","808.9","828.0","800.0","0.04K","2.36%"
"Mar 06, 2015","808.9","809.0","809.0","790.0","0.11K","-0.01%"
"Mar 05, 2015","809.0","801.0","810.0","800.0","0.13K","0.99%"
"Mar 04, 2015","801.0","746.1","828.0","746.1","0.15K","7.36%"
"Mar 03, 2015","746.1","770.0","830.0","746.1","0.22K","-3.10%"
"Mar 02, 2015","770.0","737.0","770.0","721.0","0.19K","4.48%"
"Mar 01, 2015","737.0","736.0","739.0","730.0","0.04K","0.14%"
"Feb 28, 2015","736.0","736.0","736.0","721.0","0.03K","0.00%"
"Feb 27, 2015","736.0","714.0","740.0","705.5","0.12K","3.08%"
"Feb 26, 2015","714.0","714.0","714.0","695.0","0.12K","0.00%"
"Feb 25, 2015","714.0","709.0","715.9","693.0","0.09K","0.70%"
"Feb 24, 2015","709.0","715.9","715.9","691.7","0.08K","-0.96%"
"Feb 23, 2015","715.9","700.0","727.0","670.0","0.11K","2.27%"
"Feb 22, 2015","700.0","735.7","736.6","689.0","0.03K","-4.86%"
"Feb 21, 2015","735.7","715.8","737.1","705.3","0.03K","2.79%"
"Feb 20, 2015","715.8","712.0","723.0","700.0","0.12K","0.53%"
"Feb 19, 2015","712.0","709.4","715.0","687.0","0.10K","0.37%"
"Feb 18, 2015","709.4","711.8","739.0","660.0","0.10K","-0.34%"
"Feb 17, 2015","711.8","702.8","711.9","680.0","0.01K","1.29%"
"Feb 16, 2015","702.8","696.0","715.0","681.0","0.02K","0.98%"
"Feb 15, 2015","696.0","713.0","740.0","695.0","0.05K","-2.38%"
"Feb 14, 2015","713.0","698.0","725.0","698.0","0.08K","2.15%"
"Feb 13, 2015","698.0","673.7","700.0","663.6","0.15K","3.61%"
"Feb 12, 2015","673.7","671.7","674.0","663.0","0.09K","0.30%"
"Feb 11, 2015","671.7","669.4","674.5","657.1","0.08K","0.34%"
"Feb 10, 2015","669.4","666.2","674.0","642.2","0.07K","0.48%"
"Feb 09, 2015","666.2","650.1","667.0","637.0","0.16K","2.48%"
"Feb 08, 2015","650.1","668.0","674.0","646.0","0.01K","-2.68%"
"Feb 07, 2015","668.0","657.7","670.0","646.6","0.02K","1.56%"
"Feb 06, 2015","657.7","645.0","658.4","635.1","0.12K","1.97%"
"Feb 05, 2015","645.0","669.0","669.0","631.2","0.12K","-3.58%"
"Feb 04, 2015","669.0","671.7","684.8","647.0","0.13K","-0.41%"
"Feb 03, 2015","671.7","680.0","700.0","660.0","0.16K","-1.22%"
"Feb 02, 2015","680.0","662.0","680.0","638.0","0.08K","2.72%"
"Feb 01, 2015","662.0","645.0","680.0","620.0","0.10K","2.64%"
"Jan 31, 2015","645.0","670.0","693.3","644.0","0.07K","-3.73%"
"Jan 30, 2015","670.0","656.0","700.0","640.1","0.10K","2.13%"
"Jan 29, 2015","656.0","694.8","695.0","635.0","0.15K","-5.58%"
"Jan 28, 2015","694.8","725.1","750.1","651.0","0.27K","-4.19%"
"Jan 27, 2015","725.1","740.0","780.0","702.0","0.21K","-2.01%"
"Jan 26, 2015","740.0","683.4","828.8","683.4","0.23K","8.28%"
"Jan 25, 2015","683.4","690.0","694.0","660.0","0.05K","-0.96%"
"Jan 24, 2015","690.0","637.0","690.0","625.0","0.07K","8.32%"
"Jan 23, 2015","637.0","646.5","648.0","620.0","0.08K","-1.46%"
"Jan 22, 2015","646.5","625.0","660.0","620.0","0.16K","3.44%"
"Jan 21, 2015","625.0","612.2","630.0","601.0","0.11K","2.09%"
"Jan 20, 2015","612.2","620.0","650.0","612.1","0.26K","-1.26%"
"Jan 19, 2015","620.0","634.0","664.2","608.0","0.14K","-2.20%"
"Jan 18, 2015","634.0","625.6","634.0","607.0","0.01K","1.34%"
"Jan 17, 2015","625.6","637.0","650.0","583.2","0.09K","-1.79%"
"Jan 16, 2015","637.0","645.9","670.0","601.0","0.19K","-1.37%"
"Jan 15, 2015","645.9","570.4","710.0","511.0","0.26K","13.24%"
"Jan 14, 2015","570.4","690.0","710.0","455.3","0.21K","-17.34%"
"Jan 13, 2015","690.0","847.9","847.9","650.0","0.22K","-18.63%"
"Jan 12, 2015","847.9","829.0","857.6","815.0","0.06K","2.28%"
"Jan 11, 2015","829.0","849.0","870.3","829.0","0.11K","-2.36%"
"Jan 10, 2015","849.0","885.0","901.7","846.0","0.06K","-4.07%"
"Jan 09, 2015","885.0","905.8","906.0","870.0","0.08K","-2.29%"
"Jan 08, 2015","905.8","905.0","920.0","862.0","0.12K","0.08%"
"Jan 07, 2015","905.0","858.8","913.8","839.0","0.13K","5.37%"
"Jan 06, 2015","858.8","800.0","859.7","788.0","0.07K","7.36%"
"Jan 05, 2015","800.0","783.0","849.7","783.0","0.08K","2.18%"
"Jan 04, 2015","783.0","864.7","864.7","763.0","0.07K","-9.46%"
"Jan 03, 2015","864.7","923.1","923.1","845.0","0.08K","-3.81%"
"Jan 02, 2015","899.0","911.0","946.0","880.1","0.08K","-1.32%"
"Jan 01, 2015","911.0","890.0","915.0","880.0","0.04K","2.64%"
